# y   p_re    p_im    p_mod   u_re    u_im    u_mod    v_re    v_im    v_mod                     p_re_adj    p_im_adj    p_mod_adj   u_re_adj    u_im_adj    u_mod_adj    v_re_adj    v_im_adj    v_mod_adj
4.0817e-01 -1.6958e-02 -4.5576e-02 4.8629e-02 -5.6014e-02 -4.2253e-02 7.0163e-02 -1.1939e-02 1.5239e-02 1.9359e-02 1.8317e-03 1.0493e-02 1.0651e-02 -8.0063e-03 1.5438e-02 1.7391e-02 3.9424e-03 1.5617e-03 4.2405e-03
3.9050e-01 -1.6891e-02 -4.5503e-02 4.8537e-02 -5.7133e-02 -4.3224e-02 7.1642e-02 -1.1486e-02 1.4640e-02 1.8608e-02 1.8647e-03 1.0416e-02 1.0582e-02 -7.6938e-03 1.5542e-02 1.7342e-02 3.7780e-03 1.4783e-03 4.0570e-03
3.7321e-01 -1.6827e-02 -4.5433e-02 4.8449e-02 -5.8216e-02 -4.4139e-02 7.3057e-02 -1.1033e-02 1.4041e-02 1.7857e-02 1.8908e-03 1.0350e-02 1.0521e-02 -7.4187e-03 1.5629e-02 1.7300e-02 3.6165e-03 1.4001e-03 3.8780e-03
3.5629e-01 -1.6767e-02 -4.5368e-02 4.8367e-02 -5.9304e-02 -4.4998e-02 7.4443e-02 -1.0580e-02 1.3445e-02 1.7109e-02 1.9139e-03 1.0291e-02 1.0468e-02 -7.1740e-03 1.5707e-02 1.7267e-02 3.4573e-03 1.3259e-03 3.7028e-03
3.3975e-01 -1.6710e-02 -4.5306e-02 4.8290e-02 -6.0469e-02 -4.5805e-02 7.5859e-02 -1.0130e-02 1.2851e-02 1.6363e-02 1.9308e-03 1.0243e-02 1.0423e-02 -6.9674e-03 1.5775e-02 1.7245e-02 3.3012e-03 1.2559e-03 3.5320e-03
3.2359e-01 -1.6657e-02 -4.5249e-02 4.8218e-02 -6.1849e-02 -4.6554e-02 7.7412e-02 -9.6820e-03 1.2258e-02 1.5620e-02 1.9451e-03 1.0203e-02 1.0386e-02 -6.7943e-03 1.5842e-02 1.7238e-02 3.1478e-03 1.1891e-03 3.3649e-03
3.0781e-01 -1.6608e-02 -4.5195e-02 4.8149e-02 -6.3078e-02 -4.7214e-02 7.8791e-02 -9.2380e-03 1.1666e-02 1.4881e-02 1.9530e-03 1.0175e-02 1.0360e-02 -6.6670e-03 1.5908e-02 1.7248e-02 2.9976e-03 1.1255e-03 3.2019e-03
2.9241e-01 -1.6562e-02 -4.5145e-02 4.8087e-02 -6.3692e-02 -4.7804e-02 7.9636e-02 -8.7990e-03 1.1080e-02 1.4149e-02 1.9597e-03 1.0152e-02 1.0340e-02 -6.5615e-03 1.5974e-02 1.7269e-02 2.8502e-03 1.0643e-03 3.0424e-03
2.7739e-01 -1.6519e-02 -4.5098e-02 4.8028e-02 -6.4109e-02 -4.8306e-02 8.0271e-02 -8.3660e-03 1.0504e-02 1.3429e-02 1.9627e-03 1.0137e-02 1.0325e-02 -6.4803e-03 1.6038e-02 1.7298e-02 2.7061e-03 1.0057e-03 2.8869e-03
2.6276e-01 -1.6480e-02 -4.5055e-02 4.7975e-02 -6.4189e-02 -4.8747e-02 8.0601e-02 -7.9399e-03 9.9407e-03 1.2722e-02 1.9662e-03 1.0123e-02 1.0312e-02 -6.4083e-03 1.6101e-02 1.7329e-02 2.5649e-03 9.4899e-04 2.7348e-03
2.4851e-01 -1.6444e-02 -4.5015e-02 4.7925e-02 -6.4078e-02 -4.9137e-02 8.0749e-02 -7.5214e-03 9.3924e-03 1.2033e-02 1.9675e-03 1.0113e-02 1.0303e-02 -6.3451e-03 1.6157e-02 1.7358e-02 2.4271e-03 8.9457e-04 2.5867e-03
2.3465e-01 -1.6411e-02 -4.4979e-02 4.7879e-02 -6.3964e-02 -4.9490e-02 8.0874e-02 -7.1113e-03 8.8599e-03 1.1361e-02 1.9705e-03 1.0102e-02 1.0292e-02 -6.2831e-03 1.6210e-02 1.7385e-02 2.2924e-03 8.4196e-04 2.4421e-03
2.2117e-01 -1.6381e-02 -4.4945e-02 4.7837e-02 -6.3855e-02 -4.9814e-02 8.0987e-02 -6.7098e-03 8.3432e-03 1.0707e-02 1.9714e-03 1.0093e-02 1.0284e-02 -6.2289e-03 1.6257e-02 1.7409e-02 2.1612e-03 7.9147e-04 2.3016e-03
2.0809e-01 -1.6353e-02 -4.4915e-02 4.7799e-02 -6.3754e-02 -5.0111e-02 8.1091e-02 -6.3174e-03 7.8422e-03 1.0070e-02 1.9741e-03 1.0083e-02 1.0275e-02 -6.1757e-03 1.6301e-02 1.7432e-02 2.0333e-03 7.4269e-04 2.1647e-03
1.9539e-01 -1.6328e-02 -4.4886e-02 4.7763e-02 -6.3659e-02 -5.0381e-02 8.1183e-02 -5.9346e-03 7.3568e-03 9.4521e-03 1.9746e-03 1.0076e-02 1.0268e-02 -6.1300e-03 1.6339e-02 1.7451e-02 1.9090e-03 6.9589e-04 2.0319e-03
1.8308e-01 -1.6305e-02 -4.4861e-02 4.7732e-02 -6.3572e-02 -5.0627e-02 8.1268e-02 -5.5617e-03 6.8870e-03 8.8523e-03 1.9770e-03 1.0068e-02 1.0260e-02 -6.0849e-03 1.6376e-02 1.7470e-02 1.7882e-03 6.5072e-04 1.9029e-03
1.7117e-01 -1.6284e-02 -4.4837e-02 4.7703e-02 -6.3491e-02 -5.0849e-02 8.1343e-02 -5.1989e-03 6.4328e-03 8.2710e-03 1.9772e-03 1.0063e-02 1.0255e-02 -6.0470e-03 1.6407e-02 1.7485e-02 1.6711e-03 6.0742e-04 1.7780e-03
1.5964e-01 -1.6265e-02 -4.4817e-02 4.7677e-02 -6.3417e-02 -5.1050e-02 8.1412e-02 -4.8467e-03 5.9941e-03 7.7084e-03 1.9795e-03 1.0056e-02 1.0248e-02 -6.0095e-03 1.6437e-02 1.7501e-02 1.5574e-03 5.6568e-04 1.6570e-03
1.4851e-01 -1.6248e-02 -4.4798e-02 4.7654e-02 -6.3349e-02 -5.1231e-02 8.1472e-02 -4.5052e-03 5.5709e-03 7.1646e-03 1.9793e-03 1.0051e-02 1.0244e-02 -5.9786e-03 1.6461e-02 1.7513e-02 1.4477e-03 5.2572e-04 1.5402e-03
1.3778e-01 -1.6234e-02 -4.4782e-02 4.7633e-02 -6.3289e-02 -5.1392e-02 8.1527e-02 -4.1747e-03 5.1631e-03 6.6397e-03 1.9814e-03 1.0045e-02 1.0239e-02 -5.9480e-03 1.6486e-02 1.7526e-02 1.3415e-03 4.8725e-04 1.4273e-03
1.2744e-01 -1.6220e-02 -4.4766e-02 4.7614e-02 -6.3233e-02 -5.1536e-02 8.1575e-02 -3.8555e-03 4.7707e-03 6.1339e-03 1.9810e-03 1.0042e-02 1.0236e-02 -5.9233e-03 1.6504e-02 1.7535e-02 1.2393e-03 4.5050e-04 1.3186e-03
1.1750e-01 -1.6208e-02 -4.4753e-02 4.7598e-02 -6.3185e-02 -5.1663e-02 8.1617e-02 -3.5477e-03 4.3937e-03 5.6472e-03 1.9830e-03 1.0037e-02 1.0231e-02 -5.8988e-03 1.6525e-02 1.7546e-02 1.1407e-03 4.1518e-04 1.2139e-03
1.0796e-01 -1.6198e-02 -4.4741e-02 4.7583e-02 -6.3140e-02 -5.1776e-02 8.1654e-02 -3.2516e-03 4.0320e-03 5.1798e-03 1.9823e-03 1.0035e-02 1.0229e-02 -5.8795e-03 1.6538e-02 1.7552e-02 1.0461e-03 3.8152e-04 1.1135e-03
9.8814e-02 -1.6188e-02 -4.4731e-02 4.7571e-02 -6.3102e-02 -5.1874e-02 8.1687e-02 -2.9672e-03 3.6857e-03 4.7317e-03 1.9842e-03 1.0031e-02 1.0225e-02 -5.8604e-03 1.6554e-02 1.7561e-02 9.5526e-04 3.4926e-04 1.0171e-03
9.0069e-02 -1.6180e-02 -4.4722e-02 4.7559e-02 -6.3068e-02 -5.1959e-02 8.1715e-02 -2.6948e-03 3.3547e-03 4.3031e-03 1.9833e-03 1.0030e-02 1.0224e-02 -5.8456e-03 1.6563e-02 1.7564e-02 8.6845e-04 3.1860e-04 9.2504e-04
8.1725e-02 -1.6173e-02 -4.4715e-02 4.7550e-02 -6.3039e-02 -5.2033e-02 8.1740e-02 -2.4345e-03 3.0391e-03 3.8939e-03 1.9852e-03 1.0026e-02 1.0221e-02 -5.8312e-03 1.6577e-02 1.7573e-02 7.8543e-04 2.8933e-04 8.3702e-04
7.3783e-02 -1.6167e-02 -4.4708e-02 4.7541e-02 -6.3013e-02 -5.2097e-02 8.1760e-02 -2.1864e-03 2.7387e-03 3.5044e-03 1.9840e-03 1.0026e-02 1.0220e-02 -5.8200e-03 1.6582e-02 1.7574e-02 7.0648e-04 2.6161e-04 7.5336e-04
6.6242e-02 -1.6162e-02 -4.4702e-02 4.7535e-02 -6.2992e-02 -5.2150e-02 8.1778e-02 -1.9506e-03 2.4537e-03 3.1345e-03 1.9860e-03 1.0023e-02 1.0218e-02 -5.8098e-03 1.6594e-02 1.7581e-02 6.3137e-04 2.3526e-04 6.7378e-04
5.9105e-02 -1.6158e-02 -4.4697e-02 4.7528e-02 -6.2973e-02 -5.2196e-02 8.1792e-02 -1.7271e-03 2.1840e-03 2.7844e-03 1.9846e-03 1.0023e-02 1.0218e-02 -5.8013e-03 1.6595e-02 1.7580e-02 5.6036e-04 2.1044e-04 5.9858e-04
5.2372e-02 -1.6154e-02 -4.4694e-02 4.7524e-02 -6.2958e-02 -5.2233e-02 8.1804e-02 -1.5162e-03 1.9296e-03 2.4540e-03 1.9866e-03 1.0020e-02 1.0215e-02 -5.7948e-03 1.6605e-02 1.7587e-02 4.9324e-04 1.8698e-04 5.2749e-04
4.6043e-02 -1.6151e-02 -4.4690e-02 4.7519e-02 -6.2945e-02 -5.2264e-02 8.1814e-02 -1.3178e-03 1.6905e-03 2.1435e-03 1.9849e-03 1.0021e-02 1.0216e-02 -5.7881e-03 1.6605e-02 1.7585e-02 4.3024e-04 1.6502e-04 4.6080e-04
4.0119e-02 -1.6149e-02 -4.4688e-02 4.7516e-02 -6.2935e-02 -5.2288e-02 8.1822e-02 -1.1320e-03 1.4668e-03 1.8528e-03 1.9871e-03 1.0018e-02 1.0214e-02 -5.7849e-03 1.6613e-02 1.7592e-02 3.7116e-04 1.4442e-04 3.9826e-04
3.4601e-02 -1.6147e-02 -4.4685e-02 4.7513e-02 -6.2925e-02 -5.2308e-02 8.1827e-02 -9.5881e-04 1.2585e-03 1.5821e-03 1.9850e-03 1.0020e-02 1.0215e-02 -5.7791e-03 1.6610e-02 1.7587e-02 3.1620e-04 1.2531e-04 3.4013e-04
2.9489e-02 -1.6145e-02 -4.4684e-02 4.7512e-02 -6.2912e-02 -5.2326e-02 8.1829e-02 -7.9836e-04 1.0655e-03 1.3314e-03 1.9875e-03 1.0017e-02 1.0212e-02 -5.7772e-03 1.6618e-02 1.7594e-02 2.6520e-04 1.0755e-04 2.8618e-04
2.4784e-02 -1.6144e-02 -4.4682e-02 4.7509e-02 -6.2901e-02 -5.2368e-02 8.1847e-02 -6.5060e-04 8.8793e-04 1.1008e-03 1.9850e-03 1.0019e-02 1.0214e-02 -5.7671e-03 1.6618e-02 1.7590e-02 2.1833e-04 9.1292e-05 2.3665e-04
2.0487e-02 -1.6143e-02 -4.4682e-02 4.7509e-02 -6.2958e-02 -5.2472e-02 8.1958e-02 -5.1545e-04 7.2571e-04 8.9013e-04 1.9879e-03 1.0016e-02 1.0212e-02 -5.7704e-03 1.6650e-02 1.7622e-02 1.7541e-04 7.6391e-05 1.9132e-04
1.6597e-02 -1.6142e-02 -4.4681e-02 4.7507e-02 -6.3306e-02 -5.2579e-02 8.2294e-02 -3.9285e-04 5.7846e-04 6.9925e-04 1.9848e-03 1.0019e-02 1.0214e-02 -5.8174e-03 1.6702e-02 1.7686e-02 1.3654e-04 6.2918e-05 1.5034e-04
1.3116e-02 -1.6142e-02 -4.4681e-02 4.7507e-02 -6.4262e-02 -5.2218e-02 8.2803e-02 -2.8323e-04 4.4538e-04 5.2781e-04 1.9883e-03 1.0016e-02 1.0211e-02 -6.0397e-03 1.6749e-02 1.7804e-02 1.0155e-04 5.0552e-05 1.1344e-04
1.0043e-02 -1.6141e-02 -4.4680e-02 4.7506e-02 -6.5736e-02 -5.0205e-02 8.2715e-02 -1.8840e-04 3.2560e-04 3.7618e-04 1.9845e-03 1.0019e-02 1.0214e-02 -6.5271e-03 1.6534e-02 1.7776e-02 7.0836e-05 3.9051e-05 8.0887e-05
7.3795e-03 -1.6141e-02 -4.4680e-02 4.7507e-02 -6.6415e-02 -4.4981e-02 8.0214e-02 -1.1172e-04 2.1976e-04 2.4652e-04 1.9889e-03 1.0015e-02 1.0210e-02 -7.2402e-03 1.5655e-02 1.7248e-02 4.4940e-05 2.8047e-05 5.2974e-05
5.1252e-03 -1.6141e-02 -4.4680e-02 4.7506e-02 -6.3576e-02 -3.5857e-02 7.2990e-02 -5.6453e-05 1.3121e-04 1.4284e-04 1.9837e-03 1.0020e-02 1.0214e-02 -7.7207e-03 1.3654e-02 1.5685e-02 2.4968e-05 1.7904e-05 3.0724e-05
3.2804e-03 -1.6141e-02 -4.4680e-02 4.7507e-02 -5.4516e-02 -2.4199e-02 5.9645e-02 -2.2868e-05 6.5024e-05 6.8928e-05 1.9902e-03 1.0014e-02 1.0210e-02 -7.3561e-03 1.0507e-02 1.2826e-02 1.1414e-05 9.4224e-06 1.4801e-05
1.8453e-03 -1.6141e-02 -4.4680e-02 4.7506e-02 -3.9006e-02 -1.3060e-02 4.1134e-02 -6.7528e-06 2.4059e-05 2.4989e-05 1.9818e-03 1.0022e-02 1.0216e-02 -5.7276e-03 6.7312e-03 8.8383e-03 3.9225e-06 3.6896e-06 5.3851e-06
8.2019e-04 -1.6141e-02 -4.4680e-02 4.7507e-02 -2.0665e-02 -5.1451e-03 2.1296e-02 -1.1960e-06 5.3329e-06 5.4653e-06 1.9937e-03 1.0010e-02 1.0207e-02 -3.2370e-03 3.2416e-03 4.5810e-03 8.0559e-07 8.4214e-07 1.1654e-06
2.0505e-04 -1.6141e-02 -4.4680e-02 4.7506e-02 -5.7436e-03 -1.1160e-03 5.8510e-03 -6.7220e-08 3.5751e-07 3.6377e-07 1.9719e-03 1.0031e-02 1.0223e-02 -9.3176e-04 8.4232e-04 1.2561e-03 5.5383e-08 6.2157e-08 8.3251e-08
0.0000e+00 -1.6141e-02 -4.4680e-02 4.7507e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 2.0573e-03 9.9501e-03 1.0161e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
