# y   p_re    p_im    p_mod   u_re    u_im    u_mod    v_re    v_im    v_mod                     p_re_adj    p_im_adj    p_mod_adj   u_re_adj    u_im_adj    u_mod_adj    v_re_adj    v_im_adj    v_mod_adj
3.2359e-01 -2.3498e-02 -4.2771e-02 4.8801e-02 -6.9192e-02 -4.8172e-02 8.4309e-02 -1.2441e-02 1.6990e-02 2.1058e-02 -1.4705e-04 4.5708e-04 4.8015e-04 -4.9307e-04 4.8975e-04 6.9496e-04 9.7859e-05 3.1227e-05 1.0272e-04
3.0781e-01 -2.3408e-02 -4.2689e-02 4.8686e-02 -7.0504e-02 -4.8908e-02 8.5807e-02 -1.1866e-02 1.6162e-02 2.0050e-02 1.9394e-04 -1.5935e-04 2.5100e-04 4.1521e-04 -6.3362e-06 4.1526e-04 1.7591e-05 -1.4938e-05 2.3078e-05
2.9241e-01 -2.3325e-02 -4.2614e-02 4.8580e-02 -7.1104e-02 -4.9517e-02 8.6647e-02 -1.1298e-02 1.5344e-02 1.9055e-02 -1.5144e-04 4.6529e-04 4.8932e-04 -5.0075e-04 4.9274e-04 7.0252e-04 8.8987e-05 2.8310e-05 9.3381e-05
2.7739e-01 -2.3248e-02 -4.2543e-02 4.8481e-02 -7.1493e-02 -5.0017e-02 8.7252e-02 -1.0737e-02 1.4541e-02 1.8075e-02 1.9916e-04 -1.7037e-04 2.6209e-04 4.3097e-04 -9.4648e-06 4.3107e-04 1.5125e-05 -1.3957e-05 2.0580e-05
2.6276e-01 -2.3177e-02 -4.2479e-02 4.8390e-02 -7.1500e-02 -5.0425e-02 8.7492e-02 -1.0186e-02 1.3756e-02 1.7116e-02 -1.5693e-04 4.7566e-04 5.0088e-04 -5.1268e-04 4.9443e-04 7.1225e-04 8.0669e-05 2.5689e-05 8.4661e-05
2.4851e-01 -2.3111e-02 -4.2418e-02 4.8306e-02 -7.1294e-02 -5.0764e-02 8.7520e-02 -9.6450e-03 1.2993e-02 1.6181e-02 2.0541e-04 -1.8305e-04 2.7514e-04 4.4897e-04 -1.0324e-05 4.4909e-04 1.2692e-05 -1.3047e-05 1.8202e-05
2.3465e-01 -2.3051e-02 -4.2364e-02 4.8229e-02 -7.1094e-02 -5.1068e-02 8.7534e-02 -9.1156e-03 1.2253e-02 1.5272e-02 -1.6363e-04 4.8823e-04 5.1492e-04 -5.2771e-04 4.9416e-04 7.2296e-04 7.2862e-05 2.3317e-05 7.6502e-05
2.2117e-01 -2.2996e-02 -4.2313e-02 4.8158e-02 -7.0906e-02 -5.1345e-02 8.7544e-02 -8.5980e-03 1.1535e-02 1.4387e-02 2.1290e-04 -1.9780e-04 2.9060e-04 4.6919e-04 -8.9526e-06 4.6927e-04 1.0327e-05 -1.2199e-05 1.5983e-05
2.0809e-01 -2.2946e-02 -4.2267e-02 4.8094e-02 -7.0734e-02 -5.1599e-02 8.7554e-02 -8.0928e-03 1.0840e-02 1.3528e-02 -1.7164e-04 5.0319e-04 5.3166e-04 -5.4558e-04 4.9133e-04 7.3420e-04 6.5536e-05 2.1158e-05 6.8867e-05
1.9539e-01 -2.2900e-02 -4.2224e-02 4.8034e-02 -7.0575e-02 -5.1828e-02 8.7561e-02 -7.6003e-03 1.0167e-02 1.2694e-02 2.2176e-04 -2.1495e-04 3.0883e-04 4.9156e-04 -4.7004e-06 4.9159e-04 8.0615e-06 -1.1404e-05 1.3966e-05
1.8308e-01 -2.2859e-02 -4.2186e-02 4.7981e-02 -7.0429e-02 -5.2037e-02 8.7568e-02 -7.1209e-03 9.5163e-03 1.1886e-02 -1.8116e-04 5.2093e-04 5.5153e-04 -5.6611e-04 4.8520e-04 7.4558e-04 5.8664e-05 1.9187e-05 6.1722e-05
1.7117e-01 -2.2821e-02 -4.2151e-02 4.7932e-02 -7.0295e-02 -5.2225e-02 8.7572e-02 -6.6550e-03 8.8875e-03 1.1103e-02 2.3222e-04 -2.3495e-04 3.3034e-04 5.1590e-04 3.2966e-06 5.1591e-04 5.9229e-06 -1.0655e-05 1.2191e-05
1.5964e-01 -2.2787e-02 -4.2120e-02 4.7889e-02 -7.0175e-02 -5.2395e-02 8.7577e-02 -6.2030e-03 8.2805e-03 1.0346e-02 -1.9245e-04 5.4193e-04 5.7509e-04 -5.8893e-04 4.7480e-04 7.5649e-04 5.2223e-05 1.7380e-05 5.5039e-05
1.4851e-01 -2.2756e-02 -4.2091e-02 4.7849e-02 -7.0064e-02 -5.2547e-02 8.7580e-02 -5.7650e-03 7.6953e-03 9.6152e-03 2.4460e-04 -2.5840e-04 3.5581e-04 5.4175e-04 1.6125e-05 5.4199e-04 3.9359e-06 -9.9465e-06 1.0697e-05
1.3778e-01 -2.2729e-02 -4.2067e-02 4.7814e-02 -6.9966e-02 -5.2683e-02 8.7583e-02 -5.3414e-03 7.1316e-03 8.9102e-03 -2.0586e-04 5.6687e-04 6.0309e-04 -6.1334e-04 4.5896e-04 7.6605e-04 4.6193e-05 1.5717e-05 4.8794e-05
1.2744e-01 -2.2705e-02 -4.2044e-02 4.7783e-02 -6.9877e-02 -5.2803e-02 8.7584e-02 -4.9325e-03 6.5895e-03 8.2311e-03 2.5931e-04 -2.8608e-04 3.8612e-04 5.6820e-04 3.5083e-05 5.6929e-04 2.1227e-06 -9.2722e-06 9.5121e-06
1.1750e-01 -2.2683e-02 -4.2024e-02 4.7755e-02 -6.9799e-02 -5.2910e-02 8.7587e-02 -4.5384e-03 6.0688e-03 7.5781e-03 -2.2189e-04 5.9665e-04 6.3657e-04 -6.3805e-04 4.3630e-04 7.7296e-04 4.0556e-05 1.4182e-05 4.2964e-05
1.0796e-01 -2.2664e-02 -4.2006e-02 4.7730e-02 -6.9729e-02 -5.3004e-02 8.7587e-02 -4.1593e-03 5.5695e-03 6.9512e-03 2.7694e-04 -3.1908e-04 4.2250e-04 5.9369e-04 6.1599e-05 5.9687e-04 5.0416e-07 -8.6263e-06 8.6410e-06
9.8814e-02 -2.2647e-02 -4.1991e-02 4.7709e-02 -6.9668e-02 -5.3086e-02 8.7588e-02 -3.7955e-03 5.0915e-03 6.3505e-03 -2.4121e-04 6.3251e-04 6.7694e-04 -6.6100e-04 4.0539e-04 7.7541e-04 3.5292e-05 1.2759e-05 3.7528e-05
9.0069e-02 -2.2633e-02 -4.1977e-02 4.7690e-02 -6.9613e-02 -5.3158e-02 8.7589e-02 -3.4471e-03 4.6347e-03 5.7761e-03 2.9829e-04 -3.5888e-04 4.6666e-04 6.1566e-04 9.6997e-05 6.2325e-04 -8.9999e-07 -8.0016e-06 8.0520e-06
8.1725e-02 -2.2620e-02 -4.1966e-02 4.7674e-02 -6.9567e-02 -5.3220e-02 8.7589e-02 -3.1143e-03 4.1993e-03 5.2280e-03 -2.6478e-04 6.7620e-04 7.2619e-04 -6.7899e-04 3.6514e-04 7.7094e-04 3.0385e-05 1.1434e-05 3.2465e-05
7.3783e-02 -2.2609e-02 -4.1956e-02 4.7660e-02 -6.9527e-02 -5.3272e-02 8.7589e-02 -2.7971e-03 3.7850e-03 4.7063e-03 3.2448e-04 -4.0759e-04 5.2098e-04 6.3034e-04 1.4202e-04 6.4614e-04 -2.0713e-06 -7.3885e-06 7.6734e-06
6.6242e-02 -2.2600e-02 -4.1948e-02 4.7648e-02 -6.9493e-02 -5.3317e-02 8.7590e-02 -2.4957e-03 3.3919e-03 4.2111e-03 -2.9396e-04 7.3028e-04 7.8723e-04 -6.8754e-04 3.1536e-04 7.5642e-04 2.5820e-05 1.0189e-05 2.7758e-05
5.9105e-02 -2.2592e-02 -4.1940e-02 4.7638e-02 -6.9463e-02 -5.3355e-02 8.7590e-02 -2.2102e-03 3.0200e-03 3.7423e-03 3.5723e-04 -4.6835e-04 5.8903e-04 6.3266e-04 1.9602e-04 6.6234e-04 -2.9931e-06 -6.7744e-06 7.4062e-06
5.2372e-02 -2.2586e-02 -4.1935e-02 4.7630e-02 -6.9440e-02 -5.3386e-02 8.7590e-02 -1.9407e-03 2.6692e-03 3.3001e-03 -3.3085e-04 7.9858e-04 8.6440e-04 -6.8104e-04 2.5780e-04 7.2820e-04 2.1584e-05 9.0080e-06 2.3388e-05
4.6043e-02 -2.2580e-02 -4.1929e-02 4.7623e-02 -6.9419e-02 -5.3412e-02 8.7589e-02 -1.6872e-03 2.3397e-03 2.8845e-03 3.9910e-04 -5.4593e-04 6.7626e-04 6.1681e-04 2.5590e-04 6.6778e-04 -3.6528e-06 -6.1428e-06 7.1468e-06
4.0119e-02 -2.2576e-02 -4.1926e-02 4.7618e-02 -6.9404e-02 -5.3432e-02 8.7589e-02 -1.4498e-03 2.0313e-03 2.4956e-03 -3.7870e-04 8.8713e-04 9.6458e-04 -6.5372e-04 1.9716e-04 6.8280e-04 1.7668e-05 7.8686e-06 1.9341e-05
3.4601e-02 -2.2572e-02 -4.1922e-02 4.7613e-02 -6.9390e-02 -5.3448e-02 8.7588e-02 -1.2287e-03 1.7441e-03 2.1334e-03 4.5430e-04 -6.4810e-04 7.9147e-04 5.7763e-04 3.1520e-04 6.5803e-04 -4.0442e-06 -5.4747e-06 6.8065e-06
2.9489e-02 -2.2569e-02 -4.1920e-02 4.7610e-02 -6.9376e-02 -5.3458e-02 8.7583e-02 -1.0237e-03 1.4781e-03 1.7980e-03 -4.4297e-04 1.0060e-03 1.0992e-03 -6.0165e-04 1.4157e-04 6.1808e-04 1.4073e-05 6.7505e-06 1.5608e-05
2.4784e-02 -2.2567e-02 -4.1918e-02 4.7606e-02 -6.9348e-02 -5.3481e-02 8.7575e-02 -8.3507e-04 1.2333e-03 1.4894e-03 5.3007e-04 -7.8821e-04 9.4987e-04 5.1317e-04 3.6432e-04 6.2935e-04 -4.1700e-06 -4.7523e-06 6.3224e-06
2.0487e-02 -2.2565e-02 -4.1917e-02 4.7605e-02 -6.9336e-02 -5.3583e-02 8.7628e-02 -6.6257e-04 1.0098e-03 1.2078e-03 -5.3348e-04 1.1733e-03 1.2889e-03 -5.2499e-04 1.0122e-04 5.3466e-04 1.0806e-05 5.6379e-06 1.2189e-05
1.6597e-02 -2.2564e-02 -4.1916e-02 4.7603e-02 -6.9561e-02 -5.3816e-02 8.7948e-02 -5.0594e-04 8.0736e-04 9.5279e-04 6.4010e-04 -9.9157e-04 1.1802e-03 4.2757e-04 3.9409e-04 5.8148e-04 -4.0405e-06 -3.9630e-06 5.6596e-06
1.3116e-02 -2.2563e-02 -4.1915e-02 4.7602e-02 -7.0514e-02 -5.3837e-02 8.8717e-02 -3.6526e-04 6.2474e-04 7.2368e-04 -6.6989e-04 1.4253e-03 1.5749e-03 -4.3060e-04 8.8391e-05 4.3957e-04 7.8764e-06 4.5279e-06 9.0851e-06
1.0043e-02 -2.2562e-02 -4.1915e-02 4.7601e-02 -7.2443e-02 -5.2340e-02 8.9372e-02 -2.4240e-04 4.6021e-04 5.2015e-04 8.1375e-04 -1.3124e-03 1.5442e-03 3.2071e-04 4.0274e-04 5.1483e-04 -3.6824e-06 -3.1149e-06 4.8231e-06
7.3795e-03 -2.2562e-02 -4.1915e-02 4.7601e-02 -7.4112e-02 -4.7232e-02 8.7883e-02 -1.4205e-04 3.1360e-04 3.4428e-04 -8.9799e-04 1.8467e-03 2.0534e-03 -3.4883e-04 9.9825e-05 3.6283e-04 5.2776e-06 3.3892e-06 6.2722e-06
5.1252e-03 -2.2562e-02 -4.1914e-02 4.7601e-02 -7.2168e-02 -3.7317e-02 8.1245e-02 -6.9671e-05 1.8909e-04 2.0151e-04 1.1274e-03 -1.8917e-03 2.2022e-03 1.8085e-04 3.5503e-04 3.9844e-04 -3.0714e-06 -2.2878e-06 3.8298e-06
3.2804e-03 -2.2562e-02 -4.1915e-02 4.7601e-02 -6.2847e-02 -2.4213e-02 6.7350e-02 -2.6607e-05 9.4455e-05 9.8131e-05 -1.3550e-03 2.6906e-03 3.0125e-03 -2.7823e-04 6.8359e-05 2.8650e-04 3.1105e-06 2.1768e-06 3.7966e-06
1.8453e-03 -2.2562e-02 -4.1914e-02 4.7601e-02 -4.5422e-02 -1.1962e-02 4.6971e-02 -7.0944e-06 3.5126e-05 3.5835e-05 1.8625e-03 -3.2491e-03 3.7451e-03 7.4727e-05 2.0391e-04 2.1718e-04 -2.0571e-06 -1.4651e-06 2.5255e-06
8.2019e-04 -2.2562e-02 -4.1915e-02 4.7601e-02 -2.4177e-02 -4.0158e-03 2.4508e-02 -1.0756e-06 7.8040e-06 7.8778e-06 -2.7197e-03 5.2104e-03 5.8775e-03 -1.4140e-04 -2.4331e-06 1.4142e-04 1.4340e-06 1.0272e-06 1.7639e-06
2.0505e-04 -2.2561e-02 -4.1914e-02 4.7601e-02 -6.7280e-03 -6.9594e-04 6.7639e-03 -5.0364e-08 5.2351e-07 5.2593e-07 5.6629e-03 -1.0266e-02 1.1724e-02 3.6285e-05 4.5704e-05 5.8356e-05 -7.2577e-07 -5.1953e-07 8.9256e-07
0.0000e+00 -2.2562e-02 -4.1915e-02 4.7601e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 -2.7147e-02 5.0310e-02 5.7167e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
